city_name,census_block,crime_counts
Los Angeles,060372671003005,14
Los Angeles,060372671003006,18
Los Angeles,060372671003007,10
Los Angeles,060372671003008,14
Los Angeles,060372671003009,6
Los Angeles,060372671003012,3
Los Angeles,060372671004001,3
Los Angeles,060372671004003,7
Los Angeles,060372671004004,4
Los Angeles,060372671004006,2
Los Angeles,060372671004007,1
Los Angeles,060372671004009,3
Los Angeles,060372671004011,2
Los Angeles,060372672001000,13
Los Angeles,060372672001001,1
Los Angeles,060372672001002,19
Los Angeles,060372672001003,8
Los Angeles,060372672001005,4
Los Angeles,060372672001008,2
Los Angeles,060372672001009,9
Los Angeles,060372672001013,18
Los Angeles,060372672001014,2
Los Angeles,060372672002000,1
Los Angeles,060372672002001,4
Los Angeles,060372672002002,5
Los Angeles,060372672002003,9
Los Angeles,060372672002004,1
Los Angeles,060372672002005,20
Los Angeles,060372672002006,2
Los Angeles,060372672002007,6
Los Angeles,060372672002009,5
Los Angeles,060372672002010,8
Los Angeles,060372672002011,6
Los Angeles,060372672002012,18
Los Angeles,060372672002015,2
Los Angeles,060372672003000,2
Los Angeles,060372672003001,6
Los Angeles,060372672003003,10
Los Angeles,060372672003005,1
Los Angeles,060372672003009,5
Los Angeles,060372672003010,4
Los Angeles,060372672003012,1
Los Angeles,060372672003013,3
Los Angeles,060372672003014,6
Los Angeles,060372672003017,14
Los Angeles,060372672003020,3
Los Angeles,060372672003022,14
Los Angeles,060372672003024,1
Los Angeles,060372672003025,3
Los Angeles,060372672003027,7
Los Angeles,060372672003028,1
Los Angeles,060372672003030,3
Los Angeles,060372672003032,1
Los Angeles,060372673001000,1
Los Angeles,060372673001001,16
Los Angeles,060372673001007,9
Los Angeles,060372673001008,3
Los Angeles,060372673001010,10
Los Angeles,060372673001012,11
Los Angeles,060372673001017,7
Los Angeles,060372673001018,12
Los Angeles,060372673002000,8
Los Angeles,060372673002002,6
Los Angeles,060372673002003,2
Los Angeles,060372673002004,9
Los Angeles,060372673002006,11
Los Angeles,060372674021007,4
Los Angeles,060372674021009,13
Los Angeles,060372674021012,3
Los Angeles,060372674021013,10
Los Angeles,060372674021015,12
Los Angeles,060372674022002,8
Los Angeles,060372674022003,3
Los Angeles,060372674022007,5
Los Angeles,060372674022011,4
Los Angeles,060372674031001,6
Los Angeles,060372674031002,4
Los Angeles,060372674031003,19
Los Angeles,060372674031004,5
Los Angeles,060372674031006,1
Los Angeles,060372674031007,7
Los Angeles,060372674032001,4
Los Angeles,060372674041000,2
Los Angeles,060372674041002,8
Los Angeles,060372674041003,13
Los Angeles,060372674041004,9
Los Angeles,060372674041006,7
Los Angeles,060372675011000,11
Los Angeles,060372675011001,19
Los Angeles,060372675011002,4
Los Angeles,060372675011003,2
Los Angeles,060372675011004,15
Los Angeles,060372675011007,2
Los Angeles,060372675011009,15
Los Angeles,060372675011010,4
Los Angeles,060372675012000,15
Los Angeles,060372675012001,10
Los Angeles,060372675012004,15
Los Angeles,060372675012007,3
Los Angeles,060372675013000,14
Los Angeles,060372675013001,14
Los Angeles,060372675013003,3
Los Angeles,060372675013004,6
Los Angeles,060372675013005,1
Los Angeles,060372675021001,9
Los Angeles,060372675021003,1
Los Angeles,060372675021006,10
Los Angeles,060372675021008,5
Los Angeles,060372675021009,2
Los Angeles,060372675021010,4
Los Angeles,060372675021011,3
Los Angeles,060372675022000,3
Los Angeles,060372675022002,20
Los Angeles,060372675022003,4
Los Angeles,060372675022005,4
Los Angeles,060372675022007,4
Los Angeles,060372675022010,7
Los Angeles,060372676001000,4
Los Angeles,060372676001001,3
Los Angeles,060372676001002,17
Los Angeles,060372676001003,6
Los Angeles,060372676001004,4
Los Angeles,060372676001005,7
Los Angeles,060372676001006,3
Los Angeles,060372676002001,1
Los Angeles,060372676002002,1
Los Angeles,060372676002003,2
Los Angeles,060372676002007,6
Los Angeles,060372676002009,6
Los Angeles,060372676002010,11
Los Angeles,060372676002014,1
Los Angeles,060372676002016,5
Los Angeles,060372676002020,1
Los Angeles,060372676002021,2
Los Angeles,060372676002022,5
Los Angeles,060372676002024,3
Los Angeles,060372676002026,1
Los Angeles,060372676002027,6
Los Angeles,060372676003001,3
Los Angeles,060372676003002,20
Los Angeles,060372676003003,2
Los Angeles,060372676003007,2
Los Angeles,060372676003008,4
Los Angeles,060372676003011,3
Los Angeles,060372676003013,10
Los Angeles,060372676003015,2
Los Angeles,060372676003016,4
Los Angeles,060372676003017,3
Los Angeles,060372677001001,6
Los Angeles,060372677001003,20
Los Angeles,060372677001004,2
Los Angeles,060372677001005,4
Los Angeles,060372677001006,2
Los Angeles,060372677002001,9
Los Angeles,060372677002003,5
Los Angeles,060372677002004,8
Los Angeles,060372677002005,2
Los Angeles,060372677002006,2
Los Angeles,060372677002007,3
Los Angeles,060372677002009,1
Los Angeles,060372677002010,2
Los Angeles,060372677002011,4
Los Angeles,060372677002013,7
Los Angeles,060372677002019,4
Los Angeles,060372677002020,12
Los Angeles,060372677002023,11
Los Angeles,060372677002028,10
Los Angeles,060372677002029,4
Los Angeles,060372677002030,11
Los Angeles,060372677002031,6
Los Angeles,060372678001001,1
Los Angeles,060372678001002,1
Los Angeles,060372678001009,1
Los Angeles,060372678001010,17
Los Angeles,060372678001011,2
Los Angeles,060372678002000,1
Los Angeles,060372678002002,3
Los Angeles,060372678002003,18
Los Angeles,060372678002006,4
Los Angeles,060372678002007,17
Los Angeles,060372678003000,5
Los Angeles,060372678003001,3
Los Angeles,060372678003002,2
Los Angeles,060372678003003,8
Los Angeles,060372678003006,4
Los Angeles,060372678003007,8
Los Angeles,060372678003009,5
Los Angeles,060372678003017,6
Los Angeles,060372678003019,1
Los Angeles,060372678003020,3
Los Angeles,060372679011000,11
Los Angeles,060372679011003,15
Los Angeles,060372679011006,8
Los Angeles,060372679011008,2
Los Angeles,060372679011018,6
Los Angeles,060372679011019,8
Los Angeles,060372679011020,1
Los Angeles,060372679011023,7
Los Angeles,060372679011024,6
Los Angeles,060372679011025,9
Los Angeles,060372679011026,5
Los Angeles,060372679021000,5
Los Angeles,060372679021002,6
Los Angeles,060372679021005,3
Los Angeles,060372679021006,3
Los Angeles,060372679021007,2
Los Angeles,060372679021008,3
Los Angeles,060372679021009,1
Los Angeles,060372679021010,7
Los Angeles,060372679021011,1
Los Angeles,060372679021013,7
Los Angeles,060372679021014,5
Los Angeles,060372679021015,13
Los Angeles,060372679021016,2
Los Angeles,060372679022002,5
Los Angeles,060372679022004,1
Los Angeles,060372679022009,3
Los Angeles,060372679022012,6
Los Angeles,060372679023000,11
Los Angeles,060372679023002,2
Los Angeles,060372679023003,12
Los Angeles,060372679023004,3
Los Angeles,060372679023005,1
Los Angeles,060372690001000,5
Los Angeles,060372690001001,3
Los Angeles,060372690001004,6
Los Angeles,060372690001005,5
Los Angeles,060372690001006,2
Los Angeles,060372690001008,1
Los Angeles,060372690001009,6
Los Angeles,060372690001010,3
Los Angeles,060372690001012,4
Los Angeles,060372690001014,1
Los Angeles,060372690002001,2
Los Angeles,060372690002002,3
Los Angeles,060372690002003,1
Los Angeles,060372690002004,2
Los Angeles,060372690002006,5
Los Angeles,060372690002007,2
Los Angeles,060372690002009,8
Los Angeles,060372690002012,3
Los Angeles,060372690002014,1
Los Angeles,060372690003000,3
Los Angeles,060372690003003,8
Los Angeles,060372690003004,4
Los Angeles,060372690003006,4
Los Angeles,060372690003007,4
Los Angeles,060372690004001,5
Los Angeles,060372690004003,1
Los Angeles,060372690004005,3
Los Angeles,060372690004009,7
Los Angeles,060372690004010,7
Los Angeles,060372690004017,3
Los Angeles,060372690004018,3
Los Angeles,060372690004019,18
Los Angeles,060372690004020,3
Los Angeles,060372690005000,1
Los Angeles,060372690005001,14
Los Angeles,060372690005003,19
Los Angeles,060372690005004,18
Los Angeles,060372691001000,1
Los Angeles,060372691001002,1
Los Angeles,060372691001004,2
Los Angeles,060372691001005,1
Los Angeles,060372691001009,4
Los Angeles,060372691001010,1
Los Angeles,060372691002001,4
Los Angeles,060372691002002,3
Los Angeles,060372691002006,3
Los Angeles,060372691003000,2
Los Angeles,060372691003001,6
Los Angeles,060372691003002,5
Los Angeles,060372691003003,3
Los Angeles,060372691003004,11
Los Angeles,060372691003005,1
Los Angeles,060372691003007,1
Los Angeles,060372691003009,1
Los Angeles,060372691003010,8
Los Angeles,060372691004000,5
Los Angeles,060372691004001,11
Los Angeles,060372691004002,9
Los Angeles,060372691004003,17
Los Angeles,060372691004004,8
Los Angeles,060372691004005,5
Los Angeles,060372691004006,1
Los Angeles,060372691004007,4
Los Angeles,060372691004009,2
Los Angeles,060372693001001,9
Los Angeles,060372693001003,3
Los Angeles,060372693001010,1
Los Angeles,060372693001011,1
Los Angeles,060372693002000,1
Los Angeles,060372693002008,6
Los Angeles,060372693002009,3
Los Angeles,060372693002010,1
Los Angeles,060372693003000,2
Los Angeles,060372693003001,1
Los Angeles,060372693003006,2
Los Angeles,060372693003007,4
Los Angeles,060372693003008,1
Los Angeles,060372693003009,3
Los Angeles,060372693003012,8
Los Angeles,060372693003014,4
Los Angeles,060372693003016,1
Los Angeles,060372693004001,7
Los Angeles,060372693004005,5
Los Angeles,060372693004007,2
Los Angeles,060372693004008,2
Los Angeles,060372693004009,1
Los Angeles,060372693004010,1
Los Angeles,060372693005002,5
Los Angeles,060372693005004,10
Los Angeles,060372693005007,2
Los Angeles,060372693005008,8
Los Angeles,060372695001000,1
Los Angeles,060372695001004,5
Los Angeles,060372695001006,1
Los Angeles,060372695001008,2
Los Angeles,060372695002000,1
Los Angeles,060372695002003,1
Los Angeles,060372695002004,8
Los Angeles,060372695002005,4
Los Angeles,060372695002006,4
Los Angeles,060372695002010,5
Los Angeles,060372695003000,2
Los Angeles,060372695003003,1
Los Angeles,060372695003004,1
Los Angeles,060372695003005,6
Los Angeles,060372695003006,3
Los Angeles,060372695003007,3
Los Angeles,060372695003008,8
Los Angeles,060372695003009,5
Los Angeles,060372695003010,10
Los Angeles,060372695004001,1
Los Angeles,060372695004002,1
Los Angeles,060372695004003,2
Los Angeles,060372695004004,2
Los Angeles,060372695004005,1
Los Angeles,060372695004006,2
Los Angeles,060372695004007,1
Los Angeles,060372695004009,1
Los Angeles,060372695004011,3
Los Angeles,060372695004012,2
Los Angeles,060372695004013,1
Los Angeles,060372695004014,1
Los Angeles,060372695004015,5
Los Angeles,060372696011000,4
Los Angeles,060372696011002,5
Los Angeles,060372696012000,4
Los Angeles,060372696012001,15
Los Angeles,060372696012002,6
Los Angeles,060372696012003,12
Los Angeles,060372696021000,1
Los Angeles,060372696021001,6
Los Angeles,060372696021004,2
Los Angeles,060372696021005,12
Los Angeles,060372696022001,11
Los Angeles,060372696022002,11
Los Angeles,060372696022003,6
Los Angeles,060372696022004,2
Los Angeles,060372697001001,1
Los Angeles,060372697001002,4
Los Angeles,060372697001003,4
Los Angeles,060372697001004,20
Los Angeles,060372697001006,12
Los Angeles,060372697001008,4
Los Angeles,060372697001009,4
Los Angeles,060372697001010,6
Los Angeles,060372697002001,14
Los Angeles,060372697002003,2
Los Angeles,060372697002004,13
Los Angeles,060372697002005,15
Los Angeles,060372697003000,1
Los Angeles,060372697003001,4
Los Angeles,060372697003002,3
Los Angeles,060372697003003,2
Los Angeles,060372697003004,4
Los Angeles,060372697003007,4
Los Angeles,060372697004000,3
Los Angeles,060372697004001,5
Los Angeles,060372697004003,8
Los Angeles,060372697004004,5
Los Angeles,060372697004005,5
Los Angeles,060372697004006,1
Los Angeles,060372697004007,2
Los Angeles,060372697004009,3
Los Angeles,060372698001000,6
Los Angeles,060372698001002,2
Los Angeles,060372698001004,4
Los Angeles,060372698001006,6
Los Angeles,060372698001007,6
Los Angeles,060372698001010,8
Los Angeles,060372698001011,5
Los Angeles,060372698001012,3
Los Angeles,060372698002000,11
Los Angeles,060372698002004,17
Los Angeles,060372698002006,8
Los Angeles,060372698002008,1
Los Angeles,060372699031003,2
Los Angeles,060372699031005,2
Los Angeles,060372699041003,6
Los Angeles,060372699041004,5
Los Angeles,060372699042000,19
Los Angeles,060372699042001,11
Los Angeles,060372699042002,8
Los Angeles,060372699042003,14
Los Angeles,060372699043000,7
Los Angeles,060372699043001,15
Los Angeles,060372699043002,8
Los Angeles,060372699043003,5
Los Angeles,060372699043004,16
Los Angeles,060372699043005,10
Los Angeles,060372699052000,17
Los Angeles,060372699061000,1
Los Angeles,060372699061002,10
Los Angeles,060372699061005,19
Los Angeles,060372699061006,4
Los Angeles,060372699071002,13
Los Angeles,060372699071003,1
Los Angeles,060372699071004,9
Los Angeles,060372699071010,10
Los Angeles,060372701001003,7
Los Angeles,060372701001004,18
Los Angeles,060372701001006,4
Los Angeles,060372701002003,2
Los Angeles,060372701002005,7
Los Angeles,060372701002007,19
Los Angeles,060372701002009,4
Los Angeles,060372701002012,20
Los Angeles,060372701002013,19
Los Angeles,060372701002015,4
Los Angeles,060372701002017,1
Los Angeles,060372701002018,2
Los Angeles,060372701002020,3
Los Angeles,060372701003001,13
Los Angeles,060372701003004,2
Los Angeles,060372701003006,4
Los Angeles,060372701003007,6
Los Angeles,060372702001000,8
Los Angeles,060372702001009,3
Los Angeles,060372702001010,2
Los Angeles,060372702001012,2
Los Angeles,060372702001013,5
Los Angeles,060372702001014,17
Los Angeles,060372702001017,1
Los Angeles,060372702001018,1
Los Angeles,060372702002000,11
Los Angeles,060372702002002,12
Los Angeles,060372702002003,8
Los Angeles,060372702002010,2
Los Angeles,060372702002011,1
Los Angeles,060372702002012,2
Los Angeles,060372702003003,4
Los Angeles,060372702003004,15
Los Angeles,060372702003009,1
Los Angeles,060372702003013,4
Los Angeles,060372702003014,2
Los Angeles,060372703001000,11
Los Angeles,060372703001001,9
Los Angeles,060372703001002,4
Los Angeles,060372703001005,7
Los Angeles,060372703002000,1
Los Angeles,060372703002004,2
Los Angeles,060372703002005,1
Los Angeles,060372703002007,1
Los Angeles,060372703002008,3
Los Angeles,060372703002010,9
Los Angeles,060372703003000,3
Los Angeles,060372703003002,1
Los Angeles,060372703003003,15
Los Angeles,060372703003004,3
Los Angeles,060372703003013,19
Los Angeles,060372703003014,8
Los Angeles,060372703003015,2
Los Angeles,060372703003016,2
Los Angeles,060372703003017,2
Los Angeles,060372703003018,4
Los Angeles,060372703003019,4
Los Angeles,060372703003027,3
Los Angeles,060372703003028,3
Los Angeles,060372711001000,14
Los Angeles,060372711001002,17
Los Angeles,060372711001003,11
Los Angeles,060372711001005,3
Los Angeles,060372711001007,1
Los Angeles,060372711001009,1
Los Angeles,060372711001013,1
Los Angeles,060372711002000,18
Los Angeles,060372711002001,8
Los Angeles,060372711002002,1
Los Angeles,060372711002004,1
Los Angeles,060372711002005,10
Los Angeles,060372711002007,18
Los Angeles,060372711002009,5
Los Angeles,060372711002010,10
Los Angeles,060372711002013,4
Los Angeles,060372711003001,16
Los Angeles,060372711003003,3
Los Angeles,060372711003004,1
Los Angeles,060372711003005,4
Los Angeles,060372711003007,8
Los Angeles,060372711003008,3
Los Angeles,060372711003013,1
Los Angeles,060372712001001,4
Los Angeles,060372712001002,8
Los Angeles,060372712001003,20
Los Angeles,060372712001004,2
Los Angeles,060372712001005,4
Los Angeles,060372712001014,6
Los Angeles,060372712002001,3
Los Angeles,060372712002002,4
Los Angeles,060372712002003,4
Los Angeles,060372712002004,4
Los Angeles,060372712002005,3
Los Angeles,060372712002007,6
Los Angeles,060372712002009,13
Los Angeles,060372712002010,14
Los Angeles,060372713001003,19
Los Angeles,060372713001006,7
Los Angeles,060372713001007,18
Los Angeles,060372713001008,1
Los Angeles,060372713001009,9
Los Angeles,060372713002000,4
Los Angeles,060372713002003,4
Los Angeles,060372713002004,7
Los Angeles,060372713002005,7
Los Angeles,060372713002007,2
Los Angeles,060372713002009,3
Los Angeles,060372713002011,1
Los Angeles,060372713003000,1
Los Angeles,060372713003002,1
Los Angeles,060372713003003,7
Los Angeles,060372713003008,3
Los Angeles,060372713003010,9
Los Angeles,060372713003011,5
Los Angeles,060372713003013,7
Los Angeles,060372713003014,1
Los Angeles,060372713003015,6
Los Angeles,060372713003017,4
Los Angeles,060372713004000,3
Los Angeles,060372713004001,2
Los Angeles,060372713004003,2
Los Angeles,060372713004004,3
Los Angeles,060372713004006,1
Los Angeles,060372713004007,1
Los Angeles,060372713005000,11
Los Angeles,060372713005006,3
Los Angeles,060372713005010,2
Los Angeles,060372714001000,4
Los Angeles,060372714001002,2
Los Angeles,060372714001003,2
Los Angeles,060372714001004,1
Los Angeles,060372714001005,6
Los Angeles,060372714002000,7
Los Angeles,060372714002004,5
Los Angeles,060372714002005,2
Los Angeles,060372714002006,2
